Compiler Name                         | Name
ifx202210                             | x86-64 ifx 2022.1.0
ifx202220                             | x86-64 ifx 2022.2.0
ifx202221                             | x86-64 ifx 2022.2.1
ocaml4042                             | x86-64 ocamlopt 4.04.2
ocaml4061                             | x86-64 ocamlopt 4.06.1
ocaml4071                             | x86-64 ocamlopt 4.07.1
ocaml4071flambda                      | x86-64 ocamlopt 4.07.1-flambda
ocaml4081                             | x86-64 ocamlopt 4.08.1
ocaml4081flambda                      | x86-64 ocamlopt 4.08.1-flambda
ocaml4090                             | x86-64 ocamlopt 4.09.0
ocaml4090flambda                      | x86-64 ocamlopt 4.09.0-flambda
ocaml4091                             | x86-64 ocamlopt 4.09.1
ocaml4091flambda                      | x86-64 ocamlopt 4.09.1-flambda
ocaml4100                             | x86-64 ocamlopt 4.10.0
ocaml4100flambda                      | x86-64 ocamlopt 4.10.0-flambda
ocaml4101                             | x86-64 ocamlopt 4.10.1
ocaml4101flambda                      | x86-64 ocamlopt 4.10.1-flambda
ocaml4102                             | x86-64 ocamlopt 4.10.2
ocaml4102flambda                      | x86-64 ocamlopt 4.10.2-flambda
ocaml4111                             | x86-64 ocamlopt 4.11.1
ocaml4111flambda                      | x86-64 ocamlopt 4.11.1-flambda
ocaml4112                             | x86-64 ocamlopt 4.11.2
ocaml4112flambda                      | x86-64 ocamlopt 4.11.2-flambda
ocaml4120                             | x86-64 ocamlopt 4.12.0
ocaml4120flambda                      | x86-64 ocamlopt 4.12.0-flambda
ocaml4131                             | x86-64 ocamlopt 4.13.1
ocaml4131flambda                      | x86-64 ocamlopt 4.13.1-flambda
ocaml4140                             | x86-64 ocamlopt 4.14.0
ocaml4140flambda                      | x86-64 ocamlopt 4.14.0-flambda
ocaml5000                             | x86-64 ocamlopt 5.0.0
ocaml5000flambda                      | x86-64 ocamlopt 5.0.0-flambda
swift311                              | x86-64 swiftc 3.1.1
swift402                              | x86-64 swiftc 4.0.2
swift403                              | x86-64 swiftc 4.0.3
swift41                               | x86-64 swiftc 4.1
swift411                              | x86-64 swiftc 4.1.1
swift412                              | x86-64 swiftc 4.1.2
swift42                               | x86-64 swiftc 4.2
swift50                               | x86-64 swiftc 5.0
swift51                               | x86-64 swiftc 5.1
swift52                               | x86-64 swiftc 5.2
swift53                               | x86-64 swiftc 5.3
swift54                               | x86-64 swiftc 5.4
swift55                               | x86-64 swiftc 5.5
swift56                               | x86-64 swiftc 5.6
swift57                               | x86-64 swiftc 5.7
swiftnightly                          | x86-64 swiftc nightly
ccx8664_310                           | x86_64 CompCert 3.10
ccx8664_311                           | x86_64 CompCert 3.11
ccx8664_312                           | x86_64 CompCert 3.12
ccx8664_309                           | x86_64 CompCert 3.9
z88dk22                               | z88dk 2.2
z0100                                 | zig 0.10.0
z020                                  | zig 0.2.0
z030                                  | zig 0.3.0
z040                                  | zig 0.4.0
z050                                  | zig 0.5.0
z060                                  | zig 0.6.0
z070                                  | zig 0.7.0
z071                                  | zig 0.7.1
z080                                  | zig 0.8.0
z090                                  | zig 0.9.0
zcxx0100                              | zig c++ 0.10.0
zcxx060                               | zig c++ 0.6.0
zcxx070                               | zig c++ 0.7.0
zcxx071                               | zig c++ 0.7.1
zcxx080                               | zig c++ 0.8.0
zcxx090                               | zig c++ 0.9.0
zcxxtrunk                             | zig c++ trunk
zcc0100                               | zig cc 0.10.0
zcc060                                | zig cc 0.6.0
zcc070                                | zig cc 0.7.0
zcc071                                | zig cc 0.7.1
zcc080                                | zig cc 0.8.0
zcc090                                | zig cc 0.9.0
zcctrunk                              | zig cc trunk
ztrunk                                | zig trunk
